id,lnw,exper,ged,postexp,black,hispanic,hgc,hgc.9,uerate,ue.7,ue.centert1,ue.mean,ue.person.cen,ue1
2361,1.707,10.654,0,0,1,0,10,1,4.995,-2.005,-.7000000000000002,7.23875,-2.2437499999999995,5.695
2361,2.263,11.577,0,0,1,0,10,1,5.995,-1.005,.2999999999999998,7.23875,-1.2437499999999995,5.695
2361,1.407,12.558,0,0,1,0,10,1,8.1,1.0999999999999996,2.4049999999999994,7.23875,.8612500000000001,5.695
2365,1.782,.66,0,0,0,0,10,1,5.695,-1.3049999999999997,0,7.207,-1.5119999999999996,5.695
2365,1.763,1.679,0,0,0,0,10,1,8.2,1.1999999999999993,2.504999999999999,7.207,.9929999999999994,5.695
2365,1.71,2.737,0,0,0,0,10,1,9.8,2.8000000000000007,4.105,7.207,2.593000000000001,5.695
2365,1.736,3.679,0,0,0,0,10,1,10.9,3.9000000000000004,5.205,7.207,3.6930000000000005,5.695
2365,2.192,4.679,1,0,0,0,10,1,6.795,-.20500000000000007,1.0999999999999996,7.207,-.4119999999999999,5.695
2365,2.042,5.718,1,1.038,0,0,10,1,7.207,.20699999999999985,1.5119999999999996,7.207,0,5.695
2365,2.32,6.718,1,2.038,0,0,10,1,7.207,.20699999999999985,1.5119999999999996,7.207,0,5.695
2365,2.665,7.872,1,3.192,0,0,10,1,6.595,-.40500000000000025,.8999999999999995,7.207,-.6120000000000001,5.695
2365,2.418,9.083,1,4.404,0,0,10,1,5.495,-1.505,-.20000000000000018,7.207,-1.7119999999999997,5.695
2365,2.389,10.045,1,5.365,0,0,10,1,4.995,-2.005,-.7000000000000002,7.207,-2.2119999999999997,5.695
2365,2.485,11.122,1,6.442,0,0,10,1,5.995,-1.005,.2999999999999998,7.207,-1.2119999999999997,5.695
2365,2.445,12.045,1,7.365,0,0,10,1,7.6,.5999999999999996,1.9049999999999994,7.207,.3929999999999998,5.695
2380,1.048,3.7,1,3.7,0,0,10,1,5.195,-1.8049999999999997,0,5.095,.10000000000000053,5.195
2380,2.23,4.834,1,4.834,0,0,10,1,4.495,-2.505,-.7000000000000002,5.095,-.5999999999999996,5.195
2380,1.926,5.467,1,5.467,0,0,10,1,5.595,-1.4050000000000002,.39999999999999947,5.095,.5,5.195
2389,2.28,.154,0,0,0,0,10,1,12.2,5.199999999999999,0,8.79888888888889,3.40111111111111,12.2
2389,2.146,1.074,0,0,0,0,10,1,11.8,4.800000000000001,-.3999999999999986,8.79888888888889,3.0011111111111113,12.2
2389,2.298,2.154,0,0,0,0,10,1,7.4,.40000000000000036,-4.799999999999999,8.79888888888889,-1.398888888888889,12.2
2389,1.795,3.058,0,0,0,0,10,1,8.9,1.9000000000000004,-3.299999999999999,8.79888888888889,.10111111111111093,12.2
2389,1.761,3.922,1,0,0,0,10,1,10.6,3.5999999999999996,-1.5999999999999996,8.79888888888889,1.8011111111111102,12.2
2389,2.001,4.57,1,.648,0,0,10,1,5.295,-1.705,-6.904999999999999,8.79888888888889,-3.5038888888888895,12.2
2389,2.391,5.69,1,1.768,0,0,10,1,10.7,3.6999999999999993,-1.5,8.79888888888889,1.9011111111111099,12.2
2389,2.066,6.574,1,2.653,0,0,10,1,8.3,1.3000000000000007,-3.8999999999999986,8.79888888888889,-.4988888888888887,12.2
2389,2.197,7.514,1,3.593,0,0,10,1,3.995,-3.005,-8.204999999999998,8.79888888888889,-4.803888888888889,12.2
2397,1.813,.192,0,0,0,1,6,-3,16.2,9.2,0,11.95,4.25,16.2
2397,1.922,.779,0,0,0,1,6,-3,8.4,1.4000000000000004,-7.799999999999999,11.95,-3.549999999999999,16.2
2397,2.079,1.682,0,0,0,1,6,-3,8.4,1.4000000000000004,-7.799999999999999,11.95,-3.549999999999999,16.2
2397,1.917,2.324,0,0,0,1,6,-3,14.8,7.800000000000001,-1.3999999999999986,11.95,2.8500000000000014,16.2
2419,1.685,1.881,0,0,0,0,10,1,10.2,3.1999999999999993,0,7.508,2.6919999999999993,10.2
2419,1.364,2.942,0,0,0,0,10,1,12.6,5.6,2.4000000000000004,7.508,5.092,10.2
2419,1.783,3.807,0,0,0,0,10,1,9.9,2.9000000000000004,-.29999999999999893,7.508,2.3920000000000003,10.2
2419,1.819,4.865,0,0,0,0,10,1,8.8,1.8000000000000007,-1.3999999999999986,7.508,1.2920000000000007,10.2
2419,1.885,5.865,0,0,0,0,10,1,7.1,.09999999999999964,-3.0999999999999996,7.508,-.40800000000000036,10.2
2419,2.086,7.057,0,0,0,0,10,1,7,0,-3.1999999999999993,7.508,-.508,10.2
2419,2.349,8.327,0,0,0,0,10,1,4.395,-2.6050000000000004,-5.805,7.508,-3.1130000000000004,10.2
2419,2.185,9.307,0,0,0,0,10,1,4.395,-2.6050000000000004,-5.805,7.508,-3.1130000000000004,10.2
2419,2.269,10.288,0,0,0,0,10,1,4.395,-2.6050000000000004,-5.805,7.508,-3.1130000000000004,10.2
2419,2.185,11.318,0,0,0,0,10,1,6.295,-.7050000000000001,-3.9049999999999994,7.508,-1.213,10.2
2456,.898,4,0,0,0,0,11,2,12.1,5.1,0,12.05,.049999999999998934,12.1
2456,1.217,5,0,0,0,0,11,2,12,5,-.09999999999999964,12.05,-.05000000000000071,12.1
2466,2.073,1.887,0,0,0,0,10,1,12.2,5.199999999999999,0,10.12,2.08,12.2
2466,1.892,2.81,0,0,0,0,10,1,12.7,5.699999999999999,.5,10.12,2.58,12.2
2466,2.119,3.81,0,0,0,0,10,1,8.6,1.5999999999999996,-3.5999999999999996,10.12,-1.5199999999999996,12.2
2466,2.151,4.829,0,0,0,0,10,1,10.12,3.119999999999999,-2.08,10.12,0,12.2
2466,2.275,5.906,0,0,0,0,10,1,10.12,3.119999999999999,-2.08,10.12,0,12.2
2466,1.899,6.826,0,0,0,0,10,1,10.12,3.119999999999999,-2.08,10.12,0,12.2
2466,2.04,7.346,0,0,0,0,10,1,9.6,2.5999999999999996,-2.5999999999999996,10.12,-.5199999999999996,12.2
2466,1.981,8.212,0,0,0,0,10,1,7.5,.5,-4.699999999999999,10.12,-2.619999999999999,12.2
2476,1.892,.038,0,0,0,0,11,2,15.6,8.6,0,10.288888888888888,5.311111111111112,15.6
2476,.939,.043,0,0,0,0,11,2,12.1,5.1,-3.5,10.288888888888888,1.8111111111111118,15.6
2476,1.819,.103,0,0,0,0,11,2,12,5,-3.5999999999999996,10.288888888888888,1.7111111111111121,15.6
2476,1.738,1.143,0,0,0,0,11,2,9.6,2.5999999999999996,-6,10.288888888888888,-.6888888888888882,15.6
2476,1.845,1.323,0,0,0,0,11,2,9.5,2.5,-6.1,10.288888888888888,-.7888888888888879,15.6
2476,1.856,2.534,0,0,0,0,11,2,9.6,2.5999999999999996,-6,10.288888888888888,-.6888888888888882,15.6
2476,1.922,3.446,0,0,0,0,11,2,7,0,-8.6,10.288888888888888,-3.288888888888888,15.6
2476,2.048,4.369,0,0,0,0,11,2,7.5,.5,-8.1,10.288888888888888,-2.788888888888888,15.6
2476,2.008,5.388,0,0,0,0,11,2,9.7,2.6999999999999993,-5.9,10.288888888888888,-.5888888888888886,15.6
2584,1.668,.1,1,.1,0,0,7,-2,22.905,15.905000000000001,0,14.056111111111111,8.84888888888889,22.905
2584,2.35,.544,1,.544,0,0,7,-2,17.7,10.7,-5.205000000000002,14.056111111111111,3.6438888888888883,22.905
2584,2.332,1.464,1,1.464,0,0,7,-2,16,9,-6.905000000000001,14.056111111111111,1.943888888888889,22.905
2584,2.302,2.579,1,2.579,0,0,7,-2,14.6,7.6,-8.305000000000001,14.056111111111111,.5438888888888886,22.905
2584,2.309,2.939,1,2.939,0,0,7,-2,14.1,7.1,-8.805000000000001,14.056111111111111,.043888888888888644,22.905
2584,2.256,3.882,1,3.882,0,0,7,-2,11.4,4.4,-11.505,14.056111111111111,-2.6561111111111106,22.905
2584,1.555,4.682,1,4.682,0,0,7,-2,9.4,2.4000000000000004,-13.505,14.056111111111111,-4.656111111111111,22.905
2584,1.705,5.682,1,5.682,0,0,7,-2,8.5,1.5,-14.405000000000001,14.056111111111111,-5.556111111111111,22.905
2584,2.082,6.643,1,6.643,0,0,7,-2,11.9,4.9,-11.005,14.056111111111111,-2.1561111111111106,22.905
2593,1.455,.195,1,.195,0,0,11,2,17.7,10.7,0,12.166666666666666,5.533333333333333,17.7
2593,2.067,2.214,1,2.214,0,0,11,2,14.1,7.1,-3.5999999999999996,12.166666666666666,1.9333333333333336,17.7
2593,.94,2.919,1,2.919,0,0,11,2,11.4,4.4,-6.299999999999999,12.166666666666666,-.7666666666666657,17.7
2593,1.26,4.013,1,4.013,0,0,11,2,9.4,2.4000000000000004,-8.299999999999999,12.166666666666666,-2.7666666666666657,17.7
2593,2.079,4.67,1,4.67,0,0,11,2,8.5,1.5,-9.2,12.166666666666666,-3.666666666666666,17.7
2593,3.398,5.593,1,5.593,0,0,11,2,11.9,4.9,-5.799999999999999,12.166666666666666,-.2666666666666657,17.7
2594,2.301,.42,0,0,0,0,11,2,9.9,2.9000000000000004,0,13.645,-3.744999999999999,9.9
2594,2.316,1.439,0,0,0,0,11,2,11.9,4.9,2,13.645,-1.7449999999999992,9.9
2594,2.404,3.362,0,0,0,0,11,2,22.905,15.905000000000001,13.005,13.645,9.260000000000002,9.9
2594,2.607,4.343,0,0,0,0,11,2,17.7,10.7,7.799999999999999,13.645,4.055,9.9
2594,2.57,5.283,0,0,0,0,11,2,16,9,6.1,13.645,2.3550000000000004,9.9
2594,2.578,6.363,1,0,0,0,11,2,14.6,7.6,4.699999999999999,13.645,.9550000000000001,9.9
2594,2.173,8.517,1,2.154,0,0,11,2,9.4,2.4000000000000004,-.5,13.645,-4.244999999999999,9.9
2594,2.332,9.555,1,3.192,0,0,11,2,8.5,1.5,-1.4000000000000004,13.645,-5.145,9.9
2594,2.297,10.594,1,4.231,0,0,11,2,11.9,4.9,2,13.645,-1.7449999999999992,9.9
2602,1.71,.962,0,0,0,0,10,1,13.1,6.1,0,15.213125,-2.113125,13.1
2602,2.767,1.942,0,0,0,0,10,1,22.905,15.905000000000001,9.805000000000001,15.213125,7.691875000000001,13.1
2602,2.192,2.981,0,0,0,0,10,1,17.7,10.7,4.6,15.213125,2.4868749999999995,13.1
2602,1.943,4.038,0,0,0,0,10,1,16,9,2.9000000000000004,15.213125,.7868750000000002,13.1
2602,2.126,5.038,1,0,0,0,10,1,14.6,7.6,1.5,15.213125,-.6131250000000001,13.1
2602,3.829,6.212,1,1.173,0,0,10,1,14.1,7.1,1,15.213125,-1.1131250000000001,13.1
2602,3.856,7.481,1,2.442,0,0,10,1,11.4,4.4,-1.6999999999999993,15.213125,-3.8131249999999994,13.1
2602,2.263,10.404,1,5.365,0,0,10,1,11.9,4.9,-1.1999999999999993,15.213125,-3.3131249999999994,13.1
2612,1.418,.875,1,.875,0,0,8,-1,7.732845,.7328450000000002,0,7.732845,0,7.732845
2612,1.566,1.135,1,1.135,0,0,8,-1,7.732845,.7328450000000002,0,7.732845,0,7.732845
2617,1.547,1.247,0,0,0,0,8,-1,13.1,6.1,0,13.9605,-.8605,13.1
2617,1.668,1.452,0,0,0,0,8,-1,22.905,15.905000000000001,9.805000000000001,13.9605,8.944500000000001,13.1
2617,.716,2.064,0,0,0,0,8,-1,17.7,10.7,4.6,13.9605,3.7394999999999996,13.1
2617,1.418,2.514,0,0,0,0,8,-1,16,9,2.9000000000000004,13.9605,2.0395000000000003,13.1
2617,1.789,3.439,0,0,0,0,8,-1,14.6,7.6,1.5,13.9605,.6395,13.1
2617,1.349,3.535,0,0,0,0,8,-1,14.1,7.1,1,13.9605,.13949999999999996,13.1
2617,1.371,5.035,0,0,0,0,8,-1,11.4,4.4,-1.6999999999999993,13.9605,-2.5604999999999993,13.1
2617,1.437,5.549,0,0,0,0,8,-1,9.4,2.4000000000000004,-3.6999999999999993,13.9605,-4.560499999999999,13.1
2617,1.335,6.607,0,0,0,0,8,-1,8.5,1.5,-4.6,13.9605,-5.4605,13.1
2617,1.793,6.925,0,0,0,0,8,-1,11.9,4.9,-1.1999999999999993,13.9605,-2.0604999999999993,13.1
2632,2.081,.825,1,.825,0,0,8,-1,6.9,-.09999999999999964,0,5.21,1.6900000000000004,6.9
2632,2.65,1.998,1,1.998,0,0,8,-1,6.495,-.5049999999999999,-.40500000000000025,5.21,1.2850000000000001,6.9
2632,3.29,3.383,1,3.383,0,0,8,-1,5.395,-1.6050000000000004,-1.5050000000000008,5.21,.1849999999999996,6.9
2632,2.624,4.325,1,4.325,0,0,8,-1,5.295,-1.705,-1.6050000000000004,5.21,.08499999999999996,6.9
2632,2.884,5.21,1,5.21,0,0,8,-1,4.595,-2.4050000000000002,-2.3050000000000006,5.21,-.6150000000000002,6.9
2632,1.872,6.46,1,6.46,0,0,8,-1,2.995,-4.005,-3.9050000000000002,5.21,-2.215,6.9
2632,2.206,7.16,1,7.16,0,0,8,-1,4.795,-2.205,-2.1050000000000004,5.21,-.41500000000000004,6.9
2650,1.982,1.598,1,1.598,0,1,10,1,8.6,1.5999999999999996,0,7.98625,.6137499999999996,8.6
2650,2.031,2.483,1,2.483,0,1,10,1,9.3,2.3000000000000007,.7000000000000011,7.98625,1.3137500000000006,8.6
2650,1.995,3.483,1,3.483,0,1,10,1,6.795,-.20500000000000007,-1.8049999999999997,7.98625,-1.1912500000000001,8.6
2650,1.959,4.637,1,4.637,0,1,10,1,7.4,.40000000000000036,-1.1999999999999993,7.98625,-.5862499999999997,8.6
2650,1.929,5.541,1,5.541,0,1,10,1,9.5,2.5,.9000000000000004,7.98625,1.51375,8.6
2650,1.889,5.933,1,5.933,0,1,10,1,9.2,2.1999999999999993,.5999999999999996,7.98625,1.2137499999999992,8.6
2650,1.33,7.221,1,7.221,0,1,10,1,6.195,-.8049999999999997,-2.4049999999999994,7.98625,-1.7912499999999998,8.6
2650,1.407,8.029,1,8.029,0,1,10,1,6.9,-.09999999999999964,-1.6999999999999993,7.98625,-1.0862499999999997,8.6
2658,1.219,.135,0,0,0,1,8,-1,5.695,-1.3049999999999997,0,7.899166666666667,-2.2041666666666666,5.695
2658,1.532,.753,0,0,0,1,8,-1,8.6,1.5999999999999996,2.9049999999999994,7.899166666666667,.7008333333333328,5.695
2658,1.414,1.39,0,0,0,1,8,-1,9.3,2.3000000000000007,3.6050000000000004,7.899166666666667,1.4008333333333338,5.695
2658,1.418,1.868,0,0,0,1,8,-1,7.4,.40000000000000036,1.705,7.899166666666667,-.49916666666666654,5.695
2658,1.389,2.008,0,0,0,1,8,-1,9.5,2.5,3.8049999999999997,7.899166666666667,1.600833333333333,5.695
2658,1.407,2.07,0,0,0,1,8,-1,6.9,-.09999999999999964,1.205,7.899166666666667,-.9991666666666665,5.695
2665,1.418,1.065,0,0,0,1,10,1,8.675,1.6750000000000007,0,8.675,0,8.675
2665,1.566,2.165,0,0,0,1,10,1,9.5,2.5,.8249999999999993,8.675,.8249999999999993,8.675
2665,1.526,3.165,0,0,0,1,10,1,9.2,2.1999999999999993,.5249999999999986,8.675,.5249999999999986,8.675
2665,1.602,4.357,0,0,0,1,10,1,8.7,1.6999999999999993,.02499999999999858,8.675,.02499999999999858,8.675
2665,1.941,5.28,0,0,0,1,10,1,7.3,.2999999999999998,-1.3750000000000009,8.675,-1.3750000000000009,8.675
2666,1.511,.264,0,0,0,1,9,0,8.6,1.5999999999999996,0,7.989,.6109999999999998,8.6
2666,1.479,.814,0,0,0,1,9,0,9.3,2.3000000000000007,.7000000000000011,7.989,1.3110000000000008,8.6
2666,1.455,1.654,0,0,0,1,9,0,6.795,-.20500000000000007,-1.8049999999999997,7.989,-1.194,8.6
2666,1.544,2.635,0,0,0,1,9,0,7.4,.40000000000000036,-1.1999999999999993,7.989,-.5889999999999995,8.6
2666,1.541,3.731,0,0,0,1,9,0,9.5,2.5,.9000000000000004,7.989,1.5110000000000001,8.6
2666,1.615,4.885,0,0,0,1,9,0,9.2,2.1999999999999993,.5999999999999996,7.989,1.2109999999999994,8.6
2666,1.484,6.154,0,0,0,1,9,0,8.7,1.6999999999999993,.09999999999999964,7.989,.7109999999999994,8.6
2666,1.521,6.981,0,0,0,1,9,0,7.3,.2999999999999998,-1.2999999999999998,7.989,-.6890000000000001,8.6
2666,1.537,8.212,0,0,0,1,9,0,6.195,-.8049999999999997,-2.4049999999999994,7.989,-1.7939999999999996,8.6
2666,1.497,9.039,0,0,0,1,9,0,6.9,-.09999999999999964,-1.6999999999999993,7.989,-1.0889999999999995,8.6
2682,1.782,.342,0,0,0,1,8,-1,4.595,-2.4050000000000002,0,7.680454545454546,-3.085454545454546,4.595
2682,1.576,1.818,0,0,0,1,8,-1,8.6,1.5999999999999996,4.005,7.680454545454546,.919545454545454,4.595
2682,1.604,2.76,0,0,0,1,8,-1,9.3,2.3000000000000007,4.705000000000001,7.680454545454546,1.619545454545455,4.595
2682,1.632,3.703,0,0,0,1,8,-1,6.795,-.20500000000000007,2.2,7.680454545454546,-.8854545454545457,4.595
2682,1.714,4.626,0,0,0,1,8,-1,7.4,.40000000000000036,2.8050000000000006,7.680454545454546,-.2804545454545453,4.595
2682,1.684,5.664,0,0,0,1,8,-1,9.5,2.5,4.905,7.680454545454546,1.8195454545454544,4.595
2682,1.644,6.799,1,0,0,1,8,-1,9.2,2.1999999999999993,4.6049999999999995,7.680454545454546,1.5195454545454536,4.595
2682,1.824,8.049,1,1.25,0,1,8,-1,8.7,1.6999999999999993,4.1049999999999995,7.680454545454546,1.0195454545454536,4.595
2682,2.169,9.241,1,2.442,0,1,8,-1,7.3,.2999999999999998,2.705,7.680454545454546,-.3804545454545458,4.595
2682,2.28,10.03,1,3.231,0,1,8,-1,6.195,-.8049999999999997,1.6000000000000005,7.680454545454546,-1.4854545454545454,4.595
2682,2.411,11.01,1,4.212,0,1,8,-1,6.9,-.09999999999999964,2.3050000000000006,7.680454545454546,-.7804545454545453,4.595
2759,2.043,1.539,0,0,0,0,8,-1,16.1,9.100000000000001,0,11.277777777777779,4.822222222222223,16.1
2759,1.491,2.616,0,0,0,0,8,-1,17.1,10.100000000000001,1,11.277777777777779,5.822222222222223,16.1
2759,2.261,3.558,0,0,0,0,8,-1,12.4,5.4,-3.700000000000001,11.277777777777779,1.1222222222222218,16.1
2759,1.7,4.539,0,0,0,0,8,-1,10,3,-6.100000000000001,11.277777777777779,-1.2777777777777786,16.1
2759,1.684,5.596,0,0,0,0,8,-1,12.8,5.800000000000001,-3.3000000000000007,11.277777777777779,1.5222222222222221,16.1
2759,1.89,7.096,0,0,0,0,8,-1,7.5,.5,-8.600000000000001,11.277777777777779,-3.7777777777777786,16.1
2759,1.96,8.173,0,0,0,0,8,-1,8.4,1.4000000000000004,-7.700000000000001,11.277777777777779,-2.877777777777778,16.1
2759,1.91,9.289,0,0,0,0,8,-1,8.4,1.4000000000000004,-7.700000000000001,11.277777777777779,-2.877777777777778,16.1
2759,1.906,10.019,0,0,0,0,8,-1,8.8,1.8000000000000007,-7.300000000000001,11.277777777777779,-2.477777777777778,16.1
2766,2.012,1.04,1,.88,0,0,9,0,16.1,9.100000000000001,0,12.1875,3.9125000000000014,16.1
2766,2.115,1.705,1,1.545,0,0,9,0,17.1,10.100000000000001,1,12.1875,4.912500000000001,16.1
2766,1.806,2.993,1,2.833,0,0,9,0,12.4,5.4,-3.700000000000001,12.1875,.21250000000000036,16.1
2766,2.001,3.801,1,3.641,0,0,9,0,12.2,5.199999999999999,-3.900000000000002,12.1875,.01249999999999929,16.1
2766,2.052,4.576,1,4.416,0,0,9,0,12.8,5.800000000000001,-3.3000000000000007,12.1875,.6125000000000007,16.1
2766,1.526,5.214,1,5.054,0,0,9,0,10.6,3.5999999999999996,-5.500000000000002,12.1875,-1.5875000000000004,16.1
2766,1.861,6.444,1,6.284,0,0,9,0,7.5,.5,-8.600000000000001,12.1875,-4.6875,16.1
2766,2.07,9.444,1,9.284,0,0,9,0,8.8,1.8000000000000007,-7.300000000000001,12.1875,-3.3874999999999993,16.1
2786,1.921,.64,0,0,0,0,12,3,17.1,10.100000000000001,0,11.225,5.875000000000002,17.1
2786,1.856,1.22,0,0,0,0,12,3,12.4,5.4,-4.700000000000001,11.225,1.1750000000000007,17.1
2786,1.308,2.201,0,0,0,0,12,3,12.2,5.199999999999999,-4.900000000000002,11.225,.9749999999999996,17.1
2786,2.359,3.258,0,0,0,0,12,3,12.8,5.800000000000001,-4.300000000000001,11.225,1.575000000000001,17.1
2786,2.953,4.412,0,0,0,0,12,3,10.6,3.5999999999999996,-6.500000000000002,11.225,-.625,17.1
2786,2.177,5.662,0,0,0,0,12,3,7.5,.5,-9.600000000000001,11.225,-3.7249999999999996,17.1
2786,2.231,6.739,0,0,0,0,12,3,8.4,1.4000000000000004,-8.700000000000001,11.225,-2.8249999999999993,17.1
2786,2.157,8.214,0,0,0,0,12,3,8.8,1.8000000000000007,-8.3,11.225,-2.424999999999999,17.1
2794,1.618,.32,0,0,1,0,10,1,11.3,4.300000000000001,0,11.14,.16000000000000014,11.3
2794,2.221,.536,0,0,1,0,10,1,15.3,8.3,4,11.14,4.16,11.3
2794,1.632,.548,0,0,1,0,10,1,12.1,5.1,.7999999999999989,11.14,.9599999999999991,11.3
2794,1.418,.948,1,0,1,0,10,1,12.2,5.199999999999999,.8999999999999986,11.14,1.0599999999999987,11.3
2794,2.044,2.121,1,1.173,1,0,10,1,12.4,5.4,1.0999999999999996,11.14,1.2599999999999998,11.3
2794,2.004,3.101,1,2.153,1,0,10,1,12.9,5.9,1.5999999999999996,11.14,1.7599999999999998,11.3
2794,1.946,4.332,1,3.384,1,0,10,1,8.2,1.1999999999999993,-3.1000000000000014,11.14,-2.9400000000000013,11.3
2794,1.66,4.912,1,3.964,1,0,10,1,9,2,-2.3000000000000007,11.14,-2.1400000000000006,11.3
2794,2.251,5.978,1,5.03,1,0,10,1,8,1,-3.3000000000000007,11.14,-3.1400000000000006,11.3
2794,1.647,6.883,1,5.935,1,0,10,1,10,3,-1.3000000000000007,11.14,-1.1400000000000006,11.3
2807,2.156,.5,0,0,0,0,11,2,16.1,9.100000000000001,0,11.43,4.670000000000002,16.1
2807,2.005,1.15,0,0,0,0,11,2,17.1,10.100000000000001,1,11.43,5.670000000000002,16.1
2807,2.296,1.6,0,0,0,0,11,2,12.4,5.4,-3.700000000000001,11.43,.9700000000000006,16.1
2807,1.914,2.6,0,0,0,0,11,2,12.2,5.199999999999999,-3.900000000000002,11.43,.7699999999999996,16.1
2807,1.789,3.49,0,0,0,0,11,2,12.8,5.800000000000001,-3.3000000000000007,11.43,1.370000000000001,16.1
2807,2.012,4.625,0,0,0,0,11,2,10.6,3.5999999999999996,-5.500000000000002,11.43,-.8300000000000001,16.1
2807,2.022,5.836,0,0,0,0,11,2,7.5,.5,-8.600000000000001,11.43,-3.9299999999999997,16.1
2807,2.066,6.759,0,0,0,0,11,2,8.4,1.4000000000000004,-7.700000000000001,11.43,-3.0299999999999994,16.1
2807,2.015,8.067,0,0,0,0,11,2,8.4,1.4000000000000004,-7.700000000000001,11.43,-3.0299999999999994,16.1
2807,2.04,8.817,0,0,0,0,11,2,8.8,1.8000000000000007,-7.300000000000001,11.43,-2.629999999999999,16.1
2830,1.576,1.023,1,.567,0,0,9,0,7.7,.7000000000000002,0,5.996666666666666,1.703333333333334,7.7
2830,1.521,1.523,1,1.067,0,0,9,0,8.1,1.0999999999999996,.39999999999999947,5.996666666666666,2.1033333333333335,7.7
2830,2.38,2.542,1,2.086,0,0,9,0,6.295,-.7050000000000001,-1.4050000000000002,5.996666666666666,.2983333333333338,7.7
2830,1.972,4.65,1,4.194,0,0,9,0,4.695,-2.3049999999999997,-3.005,5.996666666666666,-1.3016666666666659,7.7
2830,2.442,6.015,1,5.559,0,0,9,0,4.595,-2.4050000000000002,-3.1050000000000004,5.996666666666666,-1.4016666666666664,7.7
2830,2.401,7.055,1,6.599,0,0,9,0,4.595,-2.4050000000000002,-3.1050000000000004,5.996666666666666,-1.4016666666666664,7.7
2832,2.238,.435,1,.315,0,0,8,-1,8.1,1.0999999999999996,0,6.440555555555555,1.6594444444444445,8.1
2832,1.513,1.416,1,1.296,0,0,8,-1,6.295,-.7050000000000001,-1.8049999999999997,6.440555555555555,-.14555555555555522,8.1
2832,2.624,2.022,1,1.902,0,0,8,-1,5.395,-1.6050000000000004,-2.705,6.440555555555555,-1.0455555555555556,8.1
2832,1.789,2.747,1,2.627,0,0,8,-1,4.695,-2.3049999999999997,-3.4049999999999994,6.440555555555555,-1.7455555555555549,8.1
2832,1.932,3.394,1,3.274,0,0,8,-1,4.595,-2.4050000000000002,-3.505,6.440555555555555,-1.8455555555555554,8.1
2832,2.507,4.548,1,4.428,0,0,8,-1,4.595,-2.4050000000000002,-3.505,6.440555555555555,-1.8455555555555554,8.1
2832,3.128,5.248,1,5.128,0,0,8,-1,4.995,-2.005,-3.1049999999999995,6.440555555555555,-1.445555555555555,8.1
2832,3.352,6.028,1,5.908,0,0,8,-1,6.695,-.3049999999999997,-1.4049999999999994,6.440555555555555,.25444444444444514,8.1
2832,2.446,7.067,1,6.947,0,0,8,-1,12.6,5.6,4.5,6.440555555555555,6.1594444444444445,8.1
2837,1.576,.313,0,0,0,0,9,0,7.7,.7000000000000002,0,6.5665,1.1335000000000006,7.7
2837,1.535,1.274,0,0,0,0,9,0,8.1,1.0999999999999996,.39999999999999947,6.5665,1.5335,7.7
2837,1.461,2.313,0,0,0,0,9,0,6.295,-.7050000000000001,-1.4050000000000002,6.5665,-.27149999999999963,7.7
2837,1.531,3.023,0,0,0,0,9,0,5.395,-1.6050000000000004,-2.3050000000000006,6.5665,-1.1715,7.7
2837,1.631,3.785,0,0,0,0,9,0,4.695,-2.3049999999999997,-3.005,6.5665,-1.8714999999999993,7.7
2837,2.121,4.345,0,0,0,0,9,0,4.595,-2.4050000000000002,-3.1050000000000004,6.5665,-1.9714999999999998,7.7
2837,1.931,4.845,0,0,0,0,9,0,4.595,-2.4050000000000002,-3.1050000000000004,6.5665,-1.9714999999999998,7.7
2837,2.066,5.999,0,0,0,0,9,0,4.995,-2.005,-2.705,6.5665,-1.5714999999999995,7.7
2837,2.079,6.826,0,0,0,0,9,0,6.695,-.3049999999999997,-1.005,6.5665,.12850000000000072,7.7
2837,2.212,7.73,0,0,0,0,9,0,12.6,5.6,4.8999999999999995,6.5665,6.0335,7.7
2866,1.081,.856,1,.856,0,0,9,0,4.995,-2.005,0,6.256,-1.2610000000000001,4.995
2866,1.935,1.914,1,1.914,0,0,9,0,6.295,-.7050000000000001,1.2999999999999998,6.256,.0389999999999997,4.995
2866,2.285,2.914,1,2.914,0,0,9,0,7.7,.7000000000000002,2.705,6.256,1.444,4.995
2866,2.552,5.875,1,5.875,0,0,9,0,5.395,-1.6050000000000004,.39999999999999947,6.256,-.8610000000000007,4.995
2866,2.897,6.952,1,6.952,0,0,9,0,4.695,-2.3049999999999997,-.2999999999999998,6.256,-1.561,4.995
2866,2.691,8.029,1,8.029,0,0,9,0,4.595,-2.4050000000000002,-.40000000000000036,6.256,-1.6610000000000005,4.995
2866,2.361,9.241,1,9.241,0,0,9,0,4.595,-2.4050000000000002,-.40000000000000036,6.256,-1.6610000000000005,4.995
2866,3.27,10.221,1,10.22,0,0,9,0,4.995,-2.005,0,6.256,-1.2610000000000001,4.995
2866,2.445,11.337,1,11.34,0,0,9,0,6.695,-.3049999999999997,1.7000000000000002,6.256,.43900000000000006,4.995
2866,2.048,12.26,1,12.26,0,0,9,0,12.6,5.6,7.6049999999999995,6.256,6.343999999999999,4.995
2884,2.026,1,0,0,0,0,11,2,4.495,-2.505,0,4.0200000000000005,.47499999999999964,4.495
2884,2.209,2.019,0,0,0,0,11,2,4.595,-2.4050000000000002,.09999999999999964,4.0200000000000005,.5749999999999993,4.495
